Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769863843,100,,Aggregated,33.500000,0.000000,3,3,4,4,4,5,9,12,46,46,46,2945,0,3,4.150939075922963,1.0202080011367798,57.39750000066124,66.0
1769863844,100,GET,/,33.700000,0.000000,3,3,4,4,4,5,9,12,46,46,46,2983,0,3,4.1325254768806445,1.0202080011367798,57.39750000066124,66.0
1769863844,100,,Aggregated,33.700000,0.000000,3,3,4,4,4,5,9,12,46,46,46,2983,0,3,4.1325254768806445,1.0202080011367798,57.39750000066124,66.0
1769863845,100,GET,/,33.100000,0.000000,3,3,4,4,4,5,9,12,46,46,46,3010,0,3,4.120885092220532,1.0202080011367798,57.39750000066124,66.0
1769863845,100,,Aggregated,33.100000,0.000000,3,3,4,4,4,5,9,12,46,46,46,3010,0,3,4.120885092220532,1.0202080011367798,57.39750000066124,66.0
1769863846,100,GET,/,33.500000,0.000000,3,3,4,4,4,5,7,14,46,46,46,3041,0,3,4.121366793661345,1.0202080011367798,57.39750000066124,66.0
1769863846,100,,Aggregated,33.500000,0.000000,3,3,4,4,4,5,7,14,46,46,46,3041,0,3,4.121366793661345,1.0202080011367798,57.39750000066124,66.0
1769863847,100,GET,/,33.900000,0.000000,3,3,4,4,5,5,7,14,46,46,46,3076,0,3,4.111514171163151,1.0202080011367798,57.39750000066124,66.0
1769863847,100,,Aggregated,33.900000,0.000000,3,3,4,4,5,5,7,14,46,46,46,3076,0,3,4.111514171163151,1.0202080011367798,57.39750000066124,66.0
1769863848,100,GET,/,33.500000,0.000000,3,3,4,4,4,5,7,14,46,46,46,3107,0,3,4.102795530886724,1.0202080011367798,57.39750000066124,66.0
1769863848,100,,Aggregated,33.500000,0.000000,3,3,4,4,4,5,7,14,46,46,46,3107,0,3,4.102795530886724,1.0202080011367798,57.39750000066124,66.0
1769863849,100,GET,/,32.900000,0.000000,3,3,4,4,4,5,9,14,46,46,46,3140,0,3,4.094283920232648,1.0202080011367798,57.39750000066124,66.0
1769863849,100,,Aggregated,32.900000,0.000000,3,3,4,4,4,5,9,14,46,46,46,3140,0,3,4.094283920232648,1.0202080011367798,57.39750000066124,66.0
1769863850,100,GET,/,33.300000,0.000000,3,3,4,4,4,5,9,14,46,46,46,3178,0,3,4.076932808531558,1.0202080011367798,57.39750000066124,66.0
1769863850,100,,Aggregated,33.300000,0.000000,3,3,4,4,4,5,9,14,46,46,46,3178,0,3,4.076932808531558,1.0202080011367798,57.39750000066124,66.0
1769863851,100,GET,/,34.100000,0.000000,3,3,4,4,4,5,10,18,46,46,46,3204,0,3,4.074670388718289,1.0202080011367798,57.39750000066124,66.0
1769863851,100,,Aggregated,34.100000,0.000000,3,3,4,4,4,5,10,18,46,46,46,3204,0,3,4.074670388718289,1.0202080011367798,57.39750000066124,66.0
1769863852,100,GET,/,33.200000,0.000000,3,3,4,4,4,5,6,14,21,21,21,3238,0,3,4.062951206745335,1.0202080011367798,57.39750000066124,66.0
1769863852,100,,Aggregated,33.200000,0.000000,3,3,4,4,4,5,6,14,21,21,21,3238,0,3,4.062951206745335,1.0202080011367798,57.39750000066124,66.0
1769863853,100,GET,/,33.400000,0.000000,3,3,4,4,5,5,10,15,21,21,21,3278,0,3,4.068060023059868,1.0202080011367798,57.39750000066124,66.0
1769863853,100,,Aggregated,33.400000,0.000000,3,3,4,4,5,5,10,15,21,21,21,3278,0,3,4.068060023059868,1.0202080011367798,57.39750000066124,66.0
1769863854,100,GET,/,32.900000,0.000000,3,4,4,4,5,5,10,15,21,21,21,3311,0,3,4.058047621412826,1.0202080011367798,57.39750000066124,66.0
1769863854,100,,Aggregated,32.900000,0.000000,3,4,4,4,5,5,10,15,21,21,21,3311,0,3,4.058047621412826,1.0202080011367798,57.39750000066124,66.0
1769863855,100,GET,/,32.800000,0.000000,3,4,4,4,5,5,7,14,18,18,18,3349,0,3,4.046578720054793,1.0202080011367798,57.39750000066124,66.0
1769863855,100,,Aggregated,32.800000,0.000000,3,4,4,4,5,5,7,14,18,18,18,3349,0,3,4.046578720054793,1.0202080011367798,57.39750000066124,66.0
1769863856,100,GET,/,32.900000,0.000000,3,4,4,4,5,6,9,14,18,18,18,3386,0,3,4.038101350698481,1.0202080011367798,57.39750000066124,66.0
1769863856,100,,Aggregated,32.900000,0.000000,3,4,4,4,5,6,9,14,18,18,18,3386,0,3,4.038101350698481,1.0202080011367798,57.39750000066124,66.0
1769863857,100,GET,/,32.900000,0.000000,3,4,4,4,5,6,10,14,18,18,18,3412,0,3,4.033508672443307,1.0202080011367798,57.39750000066124,66.0
1769863857,100,,Aggregated,32.900000,0.000000,3,4,4,4,5,6,10,14,18,18,18,3412,0,3,4.033508672443307,1.0202080011367798,57.39750000066124,66.0
1769863858,100,GET,/,33.700000,0.000000,3,4,4,4,5,6,7,14,18,18,18,3447,0,3,4.0270226911331894,1.0202080011367798,57.39750000066124,66.0
1769863858,100,,Aggregated,33.700000,0.000000,3,4,4,4,5,6,7,14,18,18,18,3447,0,3,4.0270226911331894,1.0202080011367798,57.39750000066124,66.0
1769863859,100,GET,/,34.300000,0.000000,3,4,4,4,5,6,9,15,27,27,27,3489,0,3,4.025676736697102,1.0202080011367798,57.39750000066124,66.0
1769863859,100,,Aggregated,34.300000,0.000000,3,4,4,4,5,6,9,15,27,27,27,3489,0,3,4.025676736697102,1.0202080011367798,57.39750000066124,66.0
1769863860,100,GET,/,33.400000,0.000000,3,4,4,4,5,6,9,15,27,27,27,3521,0,3,4.016986927681808,1.0202080011367798,57.39750000066124,66.0
1769863860,100,,Aggregated,33.400000,0.000000,3,4,4,4,5,6,9,15,27,27,27,3521,0,3,4.016986927681808,1.0202080011367798,57.39750000066124,66.0
1769863861,100,GET,/,34.200000,0.000000,3,4,4,4,5,6,8,10,27,27,27,3546,0,3,4.010203460346197,1.0202080011367798,57.39750000066124,66.0
1769863861,100,,Aggregated,34.200000,0.000000,3,4,4,4,5,6,8,10,27,27,27,3546,0,3,4.010203460346197,1.0202080011367798,57.39750000066124,66.0
1769863862,100,GET,/,34.900000,0.000000,3,4,4,4,5,6,8,10,27,27,27,3580,0,3,4.001742683641428,1.0202080011367798,57.39750000066124,66.0
1769863862,100,,Aggregated,34.900000,0.000000,3,4,4,4,5,6,8,10,27,27,27,3580,0,3,4.001742683641428,1.0202080011367798,57.39750000066124,66.0
1769863863,100,GET,/,33.700000,0.000000,3,3,4,4,5,6,7,8,27,27,27,3611,0,3,3.9941021344251517,1.0202080011367798,57.39750000066124,66.0
1769863863,100,,Aggregated,33.700000,0.000000,3,3,4,4,5,6,7,8,27,27,27,3611,0,3,3.9941021344251517,1.0202080011367798,57.39750000066124,66.0
1769863864,100,GET,/,33.300000,0.000000,3,4,4,4,5,6,7,8,27,27,27,3650,0,3,3.991643805567124,1.0202080011367798,57.39750000066124,66.0
1769863864,100,,Aggregated,33.300000,0.000000,3,4,4,4,5,6,7,8,27,27,27,3650,0,3,3.991643805567124,1.0202080011367798,57.39750000066124,66.0
1769863865,100,GET,/,33.900000,0.000000,3,4,4,4,5,6,11,27,30,30,30,3687,0,3,4.007663133793875,1.0202080011367798,57.39750000066124,66.0
1769863865,100,,Aggregated,33.900000,0.000000,3,4,4,4,5,6,11,27,30,30,30,3687,0,3,4.007663133793875,1.0202080011367798,57.39750000066124,66.0
1769863866,100,GET,/,33.400000,0.000000,3,4,4,4,5,6,11,27,30,30,30,3717,0,3,4.002661268566746,1.0202080011367798,57.39750000066124,66.0
1769863866,100,,Aggregated,33.400000,0.000000,3,4,4,4,5,6,11,27,30,30,30,3717,0,3,4.002661268566746,1.0202080011367798,57.39750000066124,66.0
1769863867,100,GET,/,33.700000,0.000000,3,3,4,4,5,7,17,27,30,30,30,3751,0,3,4.0031298139826275,1.0202080011367798,57.39750000066124,66.0
1769863867,100,,Aggregated,33.700000,0.000000,3,3,4,4,5,7,17,27,30,30,30,3751,0,3,4.0031298139826275,1.0202080011367798,57.39750000066124,66.0
1769863868,100,GET,/,33.900000,0.000000,3,3,4,4,5,6,15,25,30,30,30,3782,0,3,3.9911728184257123,1.0202080011367798,57.39750000066124,66.0
1769863868,100,,Aggregated,33.900000,0.000000,3,3,4,4,5,6,15,25,30,30,30,3782,0,3,3.9911728184257123,1.0202080011367798,57.39750000066124,66.0
1769863869,100,GET,/,32.800000,0.000000,3,3,4,4,5,6,15,25,30,30,30,3819,0,3,3.9731987479378663,1.0202080011367798,57.39750000066124,66.0
1769863869,100,,Aggregated,32.800000,0.000000,3,3,4,4,5,6,15,25,30,30,30,3819,0,3,3.9731987479378663,1.0202080011367798,57.39750000066124,66.0
